Gene	scL1P0001	scL1P0002	scL1P0003	scL1P0004	scL1P0005	scL1P0006	scL1P0007	scL1P0008	scL1P0009	scL1P0010	scL1P0011	scL1P0012	scL1P0013	scL1P0014	scL1P0015	scL1P0016	scL1P0017
YKR035W-A	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YKR036C	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YKR037C	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YKR038C	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
YKR039W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR042W	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
YKR043C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YKR046C	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YKR048C	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0
YKR049C	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YKR050W	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YKR052C	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR054C	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
YKR055W	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0
YKR056W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR058W	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YKR059W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YKR060W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YKR061W	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YKR062W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR065C	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
YKR066C	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
YKR067W	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR068C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR069W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR072C	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0
YKR076W	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YKR078W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR079C	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YKR080W	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YKR082W	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0
YKR083C	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
YKR084C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YKR085C	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YKR086W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YKR087C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YKR089C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR090W	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
YKR091W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR092C	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
YKR094C	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
YKR095W	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YKR096W	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YKR097W	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YKR098C	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YKR099W	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
YKR101W	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
YKR103W	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
YKR104W	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
YKR106W	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
YLL001W	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YLL002W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
YLL003W	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
YLL005C	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YLL006W	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YLL008W	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
YLL009C	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0
YLL010C	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
YLL012W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLL013C	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLL015W	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
YLL018C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLL018C-A	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YLL022C	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLL024C	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
YLL026W	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
YLL027W	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YLL028W	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
YLL031C	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLL033W	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YLL034C	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0
YLL035W	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YLL036C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLL040C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YLL041C	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
YLL042C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YLL045C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLL048C	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
YLL049W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLL050C	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0
YLL052C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YLL057C	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YLL060C	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YLL061W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YLL063C	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YLR002C	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YLR003C	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR004C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR005W	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR006C	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	0
YLR007W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR008C	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0
YLR009W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR013W	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR014C	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR015W	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YLR016C	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR017W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR018C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR019W	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
YLR020C	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YLR022C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR024C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YLR025W	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
YLR026C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR027C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR028C	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
YLR029C	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
YLR032W	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR033W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR034C	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YLR035C	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR038C	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
YLR039C	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
YLR043C	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0
YLR047C	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YLR048W	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
YLR055C	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0
YLR056W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR058C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR059C	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR060W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR061W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR066W	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR067C	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
YLR068W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR070C	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR071C	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0
YLR074C	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YLR078C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR079W	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
YLR082C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR083C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR084C	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YLR085C	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR086W	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
YLR087C	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YLR088W	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR089C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR090W	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR092W	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YLR093C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR095C	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR097C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YLR098C	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR100W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR102C	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YLR103C	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR105C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR106C	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0
YLR107W	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR109W	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
YLR110C	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1
YLR113W	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0
YLR116W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR117C	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR119W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR120C	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR121C	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR127C	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YLR128W	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
YLR129W	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR130C	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YLR131C	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR132C	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YLR133W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR135W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR136C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR138W	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YLR139C	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
YLR144C	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0
YLR145W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR146C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR147C	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR148W	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0
YLR151C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR153C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YLR154C	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR154W-C	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YLR157C	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YLR160C	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YLR163C	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR164W	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YLR167W	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
YLR168C	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR172C	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR174W	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
YLR175W	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0
YLR178C	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0
YLR179C	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR180W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR182W	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
YLR183C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR185W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR186W	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
YLR189C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR191W	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0
YLR192C	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
YLR195C	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR197W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR200W	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
YLR203C	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR205C	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0
YLR207W	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YLR208W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR209C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR210W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
YLR212C	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YLR213C	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YLR215C	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR219W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR220W	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YLR221C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR222C	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR223C	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR226W	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
YLR227C	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
YLR228C	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR229C	0	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0
YLR233C	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
YLR234W	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
YLR237W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR238W	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YLR239C	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR242C	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR244C	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR245C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR246W	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR247C	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR248W	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
YLR251W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR256W	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YLR258W	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YLR259C	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
YLR260W	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0
YLR262C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR264W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR266C	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
YLR268W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR270W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR272C	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR273C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
YLR274W	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR275W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR276C	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
YLR284C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YLR285W	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR286C	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR287C-A	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR288C	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0
YLR289W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR291C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR292C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR293C	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
YLR295C	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0
YLR298C	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR299W	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YLR300W	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0
YLR301W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR303W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR304C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YLR305C	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0
YLR306W	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YLR307W	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YLR310C	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0
YLR312W-A	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YLR313C	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0
YLR314C	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0
YLR316C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR318W	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
YLR319C	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0
YLR320W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR321C	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
YLR324W	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YLR325C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR328W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR329W	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR332W	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1
YLR333C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR335W	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0
YLR336C	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YLR337C	0	0	0	1	0	1	1	0	0	1	1	1	0	0	0	0	0
YLR341W	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
YLR342W	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
YLR343W	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YLR347C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR350W	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YLR351C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR353W	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
YLR354C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YLR355C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR357W	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YLR359W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR360W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR362W	0	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0
YLR363C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR367W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR368W	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YLR369W	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0
YLR370C	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
YLR371W	0	0	1	0	0	0	0	1	0	1	1	1	1	0	1	0	0
YLR372W	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
YLR375W	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR378C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR380W	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
YLR381W	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
YLR382C	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
YLR383W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR384C	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR385C	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR386W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
YLR388W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR389C	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
YLR390W-A	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YLR393W	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR395C	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
YLR396C	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0
YLR397C	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
YLR398C	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
YLR399C	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YLR401C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR403W	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YLR406C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YLR409C	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR410W	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YLR411W	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YLR417W	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0
YLR420W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR421C	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR423C	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0
YLR424W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR425W	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
YLR427W	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
YLR429W	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0
YLR430W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR432W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR433C	1	0	1	0	1	1	0	1	0	1	0	1	1	0	1	0	0
YLR435W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR436C	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YLR438C-A	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR438W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR439W	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YLR441C	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
YLR442C	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
YLR443W	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YLR447C	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
